How long does the virus stay airborne|Together, we can slow the spread of COVID-19 by making a conscious effort to keep a physical distance between each other. Physical (social) distancing is proven to be one of the most effective ways to reduce the spread of illness during an outbreak. This means making changes in your everyday routines to minimize close contact with others, including:avoiding crowded places and non-essential gatherings avoiding common greetings, such as handshakes limiting contact with people at higher risk like older adults and those in poor health keeping a distance of at least 2 arms-length (approximately 2 metres) from others|0
What are the symptoms|Those who are infected with COVID-19 may have little to no symptoms. You may not know you have symptoms of COVID-19 because they are similar to a cold or flu. Symptoms haveincluded:cough fever difficulty breathing pneumonia in both lungsIn severe cases, infection can leadto death.Symptoms may take up to 14 days to appear after exposure to COVID-19. This is the longest known incubation period for this disease.Recent evidence indicates that the virus can be transmitted to othersfrom someone who is infected but not showing symptoms. This includes peoplewho:have not yet developed symptoms (pre-symptomatic) never develop symptoms (asymptomatic)While experts know that these kinds of transmissions are happening amongthose in close contact or in close physical settings, it is not known to whatextent. This means it is extremely important to follow the proven preventative measures.Think you might have COVID-19? Take a self-assessment|100
What are the symptoms|Children and adults have the same COVID19 symptoms, although children might not get as sick as adults. Children might get a fever, runny nose, or cough. Some children have had vomiting or diarrhea. We are still learning about how COVID-19 affects children.|62
What are the symptoms|People might be able to spread the disease before people realize they are sick. But most scientists think that people are most likely to infect others when they have symptoms and feel sick. Canada public health services is doing research to try to answer this question.|0
What are the symptoms|Coronaviruses are a large family of viruses. There are different types of coronaviruses.Some types of coronavirus are more common in people and some versions are more common in animals. Rarely, a type of the virus that was common in animals can spread to people. "Coronavirus Disease 2019” (which is shortened to "COVID-19") is an example of a type of coronavirus that has recently spread to humans.|0
What are the symptoms|COVID-19 is a disease caused by a new type of virus. Sometimes people also call it "coronavirus," which is is the type of virus that causes COVID-19. COVID-19 causes some symptoms that are like getting a cold or flu. But some people get worse symptoms and need more care. COVID-19 is caused by a new type of virus that our body has not seen before. Since our body has not seen it before, our immune system has to learn how to fight off this new virus.|0
How many cases in Montreal|This interactive map by the Johns Hopkins University provides updated information by country about the number of confirmed COVID-19 cases and deaths: https://coronavirus.jhu.edu/map.html.|53
How many cases in Montreal|To learn if there is Covid-19 where you live, check this world map with up-to-date details on the number of confirmed COVID-19 cases: https://coronavirus.jhu.edu/map.html|50
How many cases in Montreal|The time between exposure to the COVID-19 virus and onset of symptoms is called the “incubation period.” The incubation period for COVID-19 is typically 2 to 14 days, although in some cases it may be longer.|0
How many cases in Montreal|COVID-19 can spread in a few different ways. It can spread from person to person if you inhale an infected person's respiratory droplets when they sneezes, coughs, or talk. It can also spead if you touch something that an infected person has touched, like a door knob, elevator button, or bathroom faucet.That's why it's important to wash your hands, avoid touching your face, and practice social distancing to avoid getting sick. That's why it's also important to self-isolate and wear a mask around other household members if you are sick to avoid infecting other people.|0
How many cases in Montreal|How long you should be isolated for varies on a case-by-case basis. If you have been sick with COVID-19 and have been in isolation, you should talk to your healthcare provider to decide when you can be released from isolation. Your doctor will look for signs that:-You are fever-free without taking fever-reducing medication -You no longer show symptoms -Sometimes, your doctor might recommend testing respiratory samples to decide if you can be released from isolationOnce you have been released from isolation, then you are no longer considered to be likely to infect other people.|0
how much fever should i tolerate before going to the doctor|If you are having symptoms of COVID-19, call your health care provider to be tested. If you do not have a health care provider, call 2-1-1 to be connected with a local community or hospital-connected clinic for referral to a test site. Health care providers are encouraged to order a test for any child or adult who is showing symptoms of COVID-19, even if their symptoms are mild.|37
how much fever should i tolerate before going to the doctor|Face masks, including fabric ones, are likely only helpful in preventing people who have COVID-19 from spreading it to others. If you wear a cloth mask, you should still use the same social distancing measures as you would if you were not wearing a mask. This means you should stay at least 6 feet (2 meters) away from other people, wash your hands frequently, and avoid touching your face or eyes.When wearing a mask, make sure it covers your nose and mouth. Wash the mask after you use it every time. When handling the mask, act as though the front of the mask is contaminated. Don't touch the front of the mask when you take it off or put it on.It is not recommended that the general public wear surgical or N95 masks at this time. That is because there are not enough of these masks for health care workers. Health care workers need these masks to stay safe and to take care of sick patients. If you have extra surgical or N95 masks, please donate them to your local healthcare facility.|0
how much fever should i tolerate before going to the doctor|There is currently no evidence that COVID-19 is being spread through the mail. Coronaviruses do not survive well on surfaces. So, experts think the risk of spread from products or packages shipped over days or weeks is extremely low.|0
how much fever should i tolerate before going to the doctor|If you do not have any symptoms, you will be asked to:1. Self-quarantine for 14 days after you get home.2. Do not have any visitors, especially older adults, or those with health problems who are higher risk of severe illness. 3. Monitor your health for fever, cough, or trouble breathing. 4. Wash your hands frequently with soap and water for at least 20 seconds, or use an alcohol based hand sanitizer that is at least 60% alcohol. 5. Cover your mouth and nose with your arm or a tissue when coughing or sneezing. Throw away the tissue right after and wash your hands. If you start to have symptoms like a cough or fever within the 14 days:1. Continue to self-isolate from others.2. Call a healthcare professional or a public health authority and tell them your symptoms and travel history. Follow their instructions.3.If your symptoms are severe - such as pain or pressure in the chest that won't go away, trouble breathing, feeling confused or unable to arouse, or lips or face that look blue, seek medical care right away. Please contact your medical provider if you have questions about your health and safety.|0
how much fever should i tolerate before going to the doctor|If you are high risk and there is an outbreak near you, you should: 1. Stay home as much as you can2. Stock up on supplies like nonperishable foods and medicines3. Limit travel as much as you can4. Watch for symptoms and emergency signsIf you must interact with others, you should: 1. Keep at least 6 feet (2 meters) away from other people2. Stay away from crowds3. Stay away from people who are sick4. Wash your hands often with soap and water5. Don't touch your faceIf you get sick, please call your doctor. To learn more about how to prepare, click here: https://www.cdc.gov/coronavirus/2019-ncov/specific-groups/high-risk-complications.html|0
I am 24 years old What is my risk of having severe symptoms of the virus|Pregnant women should do the same things as everyone else to avoid COVID-19 infection, including: Avoid close contact with people who are sick. Wash your hands often with soap and water for at least 20 seconds, especially after going to the bathroom; before eating; and after blowing your nose, coughing, or sneezing. If soap and water are not readily available, you can use an alcohol-based hand sanitizer that contains at least 60% alcohol. Clean and disinfect frequently-touched objects and surfaces using a regular household cleaning spray or wipe. Avoid touching your eyes, nose, and mouth with unwashed hands. Cover your cough or sneeze with a tissue, then throw the tissue in the trash and wash your hands. Stay home when you are sick. When you must go out, practice social distancing.|0
I am 24 years old What is my risk of having severe symptoms of the virus|This is a rapidly evolving situation and the risk assessment may change daily. The latest updates are available on CDC’s Coronavirus Disease 2019 (COVID-19) website.|69
I am 24 years old What is my risk of having severe symptoms of the virus|The risk of COVID-19 spreading from products or packaging shipped over a period of days or weeks is likely to be low. Currently, there is no evidence that COVID-19 has been spread from imported goods.|0
I am 24 years old What is my risk of having severe symptoms of the virus|Because COVID-19 is a new disease, we are still learning how it affects pregnant women. At this time, there is no evidence to suggest that pregnant women are at a greater risk for more serious outcomes related to COVID-19 or that their developing child could be negatively affected by COVID-19. You can protect yourself from becoming ill by taking the following precautions:stay home as much as possible, except for important medical appointments talk to your doctor, obstetrician or midwife about the possibility of telephone or videoconference appointments avoid unnecessary visitors to your home wash your hands often with soap and water for at least 20 seconds use alcohol-based hand sanitizer if soap and water are not available practise physical distancing by keeping a distance of at least 2 metres from others avoid touching your mouth, nose and eyes avoid crowded places and peak-hours make limited trips to the store for essentials avoid travel by public transitFor more information, refer to our advice for motherson pregnancy, childbirth and caring for newborns. If you are pregnant and concerned about COVID-19, speak to your health care provider.|0
I am 24 years old What is my risk of having severe symptoms of the virus|You can reduce your risk of getting sick by:1. Staying at home as much as you can. Only go out when you really need to (for groceries, for example) 2. If you do go out, keep at least 6 foot (2 meter) distance between you and other people. 3. Wash your hands with soap and water for at least 20 seconds, especially after blowing your nose, coughing, sneezing, using the restroom, coming home and before eating or makng food. ALWAYS wash your hands with soap and water if your hands are visibly dirty.4. If you don't have soap and water, use an alcohol-based hand sanitizer that has at least 60% alcohol. 5. Clean and disinfect surfaces that people touch a lot (e.g. tables, countertops, light switches, door knobs, cabinet handles). If you or someone in your family gets sick, stay at home, except when getting medical care, until your doctor says you no longer have to stay home. Cover your coughs and sneezes with tissues, and throw the tissue away.|0
How long does the virus remain active and alive after attacking a human body|A recent study shows that the virus can live in the air and on surfaces from several hours to several days. On plastic, it can live for up to 72 hours (3 days). On stainless steel, it can live for up to 48 hours (2 days). On cardboard, it can live up to 24 hours (1 day). On copper, it can live up to four hours. It is detectable in the air for up to three hours. However, the amount of virus that remains is quite minimal - so the risk is still relatively low to contract COVID19 from these surfaces.  It is still important to regularly clean and disinfect high-touch surfaces as well as packages and mail that come through. Remember to wash your hands frequently with soap and water or an alcohol based hand sanitizer (60%).|66
How long does the virus remain active and alive after attacking a human body|How long you should be isolated for varies on a case-by-case basis. If you have been sick with COVID-19 and have been in isolation, you should talk to your healthcare provider to decide when you can be released from isolation. Your doctor will look for signs that:-You are fever-free without taking fever-reducing medication -You no longer show symptoms -Sometimes, your doctor might recommend testing respiratory samples to decide if you can be released from isolationOnce you have been released from isolation, then you are no longer considered to be likely to infect other people.|0
How long does the virus remain active and alive after attacking a human body|COVID-19 can spread in a few different ways. It can spread from person to person if you inhale an infected person's respiratory droplets when they sneezes, coughs, or talk. It can also spead if you touch something that an infected person has touched, like a door knob, elevator button, or bathroom faucet.That's why it's important to wash your hands, avoid touching your face, and practice social distancing to avoid getting sick. That's why it's also important to self-isolate and wear a mask around other household members if you are sick to avoid infecting other people.|0
How long does the virus remain active and alive after attacking a human body|Together, we can slow the spread of COVID-19 by making a conscious effort to keep a physical distance between each other. Physical (social) distancing is proven to be one of the most effective ways to reduce the spread of illness during an outbreak. This means making changes in your everyday routines to minimize close contact with others, including:avoiding crowded places and non-essential gatherings avoiding common greetings, such as handshakes limiting contact with people at higher risk like older adults and those in poor health keeping a distance of at least 2 arms-length (approximately 2 metres) from others|0
How long does the virus remain active and alive after attacking a human body|Self-isolation means that people who are sick stay away from those who are not sick. This helps to keep the disease from spreading. If someone has asked you to self-isolate, you should:-Stay at home except to get medical care -Stay away from other people in your home as much as you can -Wear a face mask if you have to be around other people (for example, in a doctor's office) -Cover your coughs and sneezes -Wash your hands a lot -Keep track of your symptomsGo here to read more about how you should self-isolate, visit this page: https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/steps-when-sick.html|0
If someone was infected once can they be reinfected Can they still carry the virus and infect others|COVID-19 is contagious and it is actively spreading from person to person. The CDC recommends that those who have COVID-19 are isolated either at a hospital or at home, depending on how sick they are, until they are no longer at risk of infecting others.|73
If someone was infected once can they be reinfected Can they still carry the virus and infect others|Quarantine means separating a person or group of people who have been exposed to a contagious disease but have not developed illness (symptoms) from others who have not been exposed, in order to prevent the possible spread of that disease. Quarantine is usually established for the incubation period of the communicable disease, which is the span of time during which people have developed illness after exposure. For COVID-19, the period of quarantine is 14 days from the last date of exposure because the incubation period for this virus is 2 to 14 days. Someone who has been released from COVID-19 quarantine is not considered a risk for spreading the virus to others because they have not developed illness during the incubation period.|0
If someone was infected once can they be reinfected Can they still carry the virus and infect others|Try to avoid all unnecessary travel at this time. If it is essential to travel, try to avoid contact with sick passengers, mantain as much distance as possible from other passengers, avoid touching your eyes, nose or mouth with unwashed hands, and wash your hands often with soap and water for at least 20 seconds or use hand sanitizer that contains at least 60% alcohol. You should also wear a cloth face covering while at the airport and on the plane.|0
If someone was infected once can they be reinfected Can they still carry the virus and infect others|Right now, we don't know of any higher risk due to being in the same room at a funeral or visitation service with the body of someone who has died of COVID-19 as long as you stay 6 feet (2 meters) away. That being said, for now we must all avoid large gatherings and stay at home as much as we can to reduce the spread of COVID-19.|0
If someone was infected once can they be reinfected Can they still carry the virus and infect others|Once a person has been released from isolation by a medical provider, they are not considered to pose a risk to others.|0
How to protect myself on a plane|Try to avoid all unnecessary travel at this time. If it is essential to travel, try to avoid contact with sick passengers, mantain as much distance as possible from other passengers, avoid touching your eyes, nose or mouth with unwashed hands, and wash your hands often with soap and water for at least 20 seconds or use hand sanitizer that contains at least 60% alcohol. You should also wear a cloth face covering while at the airport and on the plane.|17
How to protect myself on a plane|You can protect your child by having them wash hands with soap and water for at least 20 seconds and avoid people who are sick. They should also stay away from people outside your home. This means you should avoid playdates, playing on public playgrounds, or being physically close to friends.You should also clean and disinfect surfaces that you touch a lot in household common areas like tables, chairs, and doorknobs. Wash clothes and plush toys frequently.|14
How to protect myself on a plane|CDC recommends wearing cloth face coverings in public when other social distancing measures are difficult to maintain (e.g., grocery stores and pharmacies) especially in areas of significant community-based transmission of the coronavirus. The purpose of wearing cloth face coverings in public is to slow the spread of the virus and help people who may have the virus and do not know it from transmitting it to others. Read more about types of face masks and FDA’s emergency use authorization for non-surgical face masks.|0
How to protect myself on a plane|You can protect your child by having them wash hands with soap and water for at least 20 seconds and avoid people who are sick. They should also stay away from people outside your home. This means you should avoid playdates, playing on public playgrounds, or being physically close to friends.You should also clean and disinfect surfaces that you touch a lot in household common areas like tables, chairs, and doorknobs. Wash clothes and plush toys frequently.|0
How to protect myself on a plane|Washing your hands with soap and water for at least 20 seconds is the best way to protect yourself and your family from getting sick! Wash your hands regularly, especially after blowing your nose, coughing, sneezing, going to the restroom, and before eating or preparing food. If you do not have soap and water, use an alcohol based hand sanitizer that has at least 60% alcohol.|0
What are the symptoms of Covid 19|Those who are infected with COVID-19 may have little to no symptoms. You may not know you have symptoms of COVID-19 because they are similar to a cold or flu. Symptoms haveincluded:cough fever difficulty breathing pneumonia in both lungsIn severe cases, infection can leadto death.Symptoms may take up to 14 days to appear after exposure to COVID-19. This is the longest known incubation period for this disease.Recent evidence indicates that the virus can be transmitted to othersfrom someone who is infected but not showing symptoms. This includes peoplewho:have not yet developed symptoms (pre-symptomatic) never develop symptoms (asymptomatic)While experts know that these kinds of transmissions are happening amongthose in close contact or in close physical settings, it is not known to whatextent. This means it is extremely important to follow the proven preventative measures.Think you might have COVID-19? Take a self-assessment|100
What are the symptoms of Covid 19|COVID-19 is a disease caused by a new type of virus. Sometimes people also call it "coronavirus," which is is the type of virus that causes COVID-19. COVID-19 causes some symptoms that are like getting a cold or flu. But some people get worse symptoms and need more care. COVID-19 is caused by a new type of virus that our body has not seen before. Since our body has not seen it before, our immune system has to learn how to fight off this new virus.|0
What are the symptoms of Covid 19|Children and adults have the same COVID19 symptoms, although children might not get as sick as adults. Children might get a fever, runny nose, or cough. Some children have had vomiting or diarrhea. We are still learning about how COVID-19 affects children.|79
What are the symptoms of Covid 19|SARS-COV-2 is the name for the virus that causes the disease known as "COVID-19." Let's break it down."SARS" stands for "Severe Acute Respiratory Syndrome", meaning that it can cause serious problems with breathing and the lungs."COV" stands for "Coronavirus." This is the type of virus that causes COVID-19. The "2" is a way to say that this virus is different than the SARS virus that caused an outbreak in 2002-2003.|0
What are the symptoms of Covid 19|People with COVID-19 should receive supportive care to help relieve symptoms. People with mild symptoms are able to recover at home. If you experience a medical emergency such as trouble breathing, call 911 and let the operator know you may have COVID-19. For severe illness, treatment should include care to support vital organ functions.  Currently there are no FDA-approved drugs specifically for the treatment of COVID-19. Researchers are studying new drugs, and drugs that are already approved for other health conditions, as possible treatments for COVID-19. The FDA is working with drug manufacturers, researchers, and other partners to accelerate the development process for COVID-19 treatments. CDC has more information for health care providers about these potential treatments. Never take a prescription medicine or drug if it is not prescribed for you by your doctor for your health condition.|0
How does it spread|COVID-19 can spread in a few different ways. It can spread from person to person if you inhale an infected person's respiratory droplets when they sneezes, coughs, or talk. It can also spead if you touch something that an infected person has touched, like a door knob, elevator button, or bathroom faucet.That's why it's important to wash your hands, avoid touching your face, and practice social distancing to avoid getting sick. That's why it's also important to self-isolate and wear a mask around other household members if you are sick to avoid infecting other people.|100
How does it spread|Community spread means people have been infected with the virus in an area, including some who are not sure how or where they became infected.|3
How does it spread|Face masks, including fabric ones, are likely only helpful in preventing people who have COVID-19 from spreading it to others. If you wear a cloth mask, you should still use the same social distancing measures as you would if you were not wearing a mask. This means you should stay at least 6 feet (2 meters) away from other people, wash your hands frequently, and avoid touching your face or eyes.When wearing a mask, make sure it covers your nose and mouth. Wash the mask after you use it every time. When handling the mask, act as though the front of the mask is contaminated. Don't touch the front of the mask when you take it off or put it on.It is not recommended that the general public wear surgical or N95 masks at this time. That is because there are not enough of these masks for health care workers. Health care workers need these masks to stay safe and to take care of sick patients. If you have extra surgical or N95 masks, please donate them to your local healthcare facility.|0
How does it spread|Current thinking is that COVID-19 mostly spreads from person to person through respiratory droplets. But some studies show that the virus can last on surfaces, so it is possible that someone could get the virus by touching a surface that has the virus on it and then touching their mouth, nose, or eyes.|72
How does it spread|Together, we can slow the spread of COVID-19 by making a conscious effort to keep a physical distance between each other. Physical (social) distancing is proven to be one of the most effective ways to reduce the spread of illness during an outbreak. This means making changes in your everyday routines to minimize close contact with others, including:avoiding crowded places and non-essential gatherings avoiding common greetings, such as handshakes limiting contact with people at higher risk like older adults and those in poor health keeping a distance of at least 2 arms-length (approximately 2 metres) from others|0
Where did COVID 19 come from|COVID-19 is a virus strain, first identified in Wuhan, Hubei Province, China, that has only spread in people since December 2019. Health experts are closely monitoring the situation because little is known about this new virus and it has the potential to cause severe illness and pneumonia in some people.|100
Where did COVID 19 come from|If you are having symptoms of COVID-19, call your health care provider for a referral. If you do not have a health care provider, call 2-1-1 to be connected with a local community or hospital-connected clinic for a referral to a test site. If you are having a medical emergency, call 9-1-1 or go to the hospital. Health care providers are encouraged to order a test for any child or adult who is showing symptoms of COVID-19, even if their symptoms are mild. Find out what to do if you are sick from the CDC and what to do while youâre waiting for test results. Pop-up Testing Sites Any Vermonter without symptoms can be tested at a pop-up testing site without a doctorâs referral. This includes people who work in Vermont, second homeowners, and college students. Registration for testing is required. For people who do not have internet access and want to register at a pop-up site, they can call 2-1-1 for help with registration. Register for a pop-up testing site. The test is a nasopharyngeal swab, or NP swab, where a health care professional uses a swab to collect a sample from the back of the nose and throat. This test will tell you if you have a current infection. It is not a serology/antibody test, which means it will not tell you if you were infected in the past. The following groups are encouraged to get tested at pop-up sites: health care workers, first responders (EMS, fire, and law enforcement), child care providers currently serving essential workers, and anyone currently under quarantine who has had no symptoms during the first seven days of quarantine. Find more details under âI am under a 14-day quarantine. Can I have the option to be tested and end my quarantine period?â on this page.|0
Where did COVID 19 come from|You could be at higher risk of catching COVID-19 if many people have gotten COVID-19 near where you live. You could also have a higher risk if you visit places where many people are getting sick with COVID-19.Right now, in most places, the risk of catching COVID-19 is still low. But this is changing quickly in many cities and areas around the world.|0
Where did COVID 19 come from|You can protect your child by having them wash hands with soap and water for at least 20 seconds and avoid people who are sick. They should also stay away from people outside your home. This means you should avoid playdates, playing on public playgrounds, or being physically close to friends.You should also clean and disinfect surfaces that you touch a lot in household common areas like tables, chairs, and doorknobs. Wash clothes and plush toys frequently.|0
Where did COVID 19 come from|COVID-19 is a disease caused by a new type of virus. Sometimes people also call it "coronavirus," which is is the type of virus that causes COVID-19. COVID-19 causes some symptoms that are like getting a cold or flu. But some people get worse symptoms and need more care. COVID-19 is caused by a new type of virus that our body has not seen before. Since our body has not seen it before, our immune system has to learn how to fight off this new virus.|0
What are the most common symptoms of COVID 19|Those who are infected with COVID-19 may have little to no symptoms. You may not know you have symptoms of COVID-19 because they are similar to a cold or flu. Symptoms haveincluded:cough fever difficulty breathing pneumonia in both lungsIn severe cases, infection can leadto death.Symptoms may take up to 14 days to appear after exposure to COVID-19. This is the longest known incubation period for this disease.Recent evidence indicates that the virus can be transmitted to othersfrom someone who is infected but not showing symptoms. This includes peoplewho:have not yet developed symptoms (pre-symptomatic) never develop symptoms (asymptomatic)While experts know that these kinds of transmissions are happening amongthose in close contact or in close physical settings, it is not known to whatextent. This means it is extremely important to follow the proven preventative measures.Think you might have COVID-19? Take a self-assessment|100
What are the most common symptoms of COVID 19|COVID-19 is a disease caused by a new type of virus. Sometimes people also call it "coronavirus," which is is the type of virus that causes COVID-19. COVID-19 causes some symptoms that are like getting a cold or flu. But some people get worse symptoms and need more care. COVID-19 is caused by a new type of virus that our body has not seen before. Since our body has not seen it before, our immune system has to learn how to fight off this new virus.|0
What are the most common symptoms of COVID 19|Children and adults have the same COVID19 symptoms, although children might not get as sick as adults. Children might get a fever, runny nose, or cough. Some children have had vomiting or diarrhea. We are still learning about how COVID-19 affects children.|7
What are the most common symptoms of COVID 19|SARS-COV-2 is the name for the virus that causes the disease known as "COVID-19." Let's break it down."SARS" stands for "Severe Acute Respiratory Syndrome", meaning that it can cause serious problems with breathing and the lungs."COV" stands for "Coronavirus." This is the type of virus that causes COVID-19. The "2" is a way to say that this virus is different than the SARS virus that caused an outbreak in 2002-2003.|0
What are the most common symptoms of COVID 19|People with COVID-19 should receive supportive care to help relieve symptoms. People with mild symptoms are able to recover at home. If you experience a medical emergency such as trouble breathing, call 911 and let the operator know you may have COVID-19. For severe illness, treatment should include care to support vital organ functions.  Currently there are no FDA-approved drugs specifically for the treatment of COVID-19. Researchers are studying new drugs, and drugs that are already approved for other health conditions, as possible treatments for COVID-19. The FDA is working with drug manufacturers, researchers, and other partners to accelerate the development process for COVID-19 treatments. CDC has more information for health care providers about these potential treatments. Never take a prescription medicine or drug if it is not prescribed for you by your doctor for your health condition.|0
How many cases are there in the us|This interactive map by the Johns Hopkins University provides updated information by country about the number of confirmed COVID-19 cases and deaths: https://coronavirus.jhu.edu/map.html.|30
How many cases are there in the us|To learn if there is Covid-19 where you live, check this world map with up-to-date details on the number of confirmed COVID-19 cases: https://coronavirus.jhu.edu/map.html|60
How many cases are there in the us|The time between exposure to the COVID-19 virus and onset of symptoms is called the “incubation period.” The incubation period for COVID-19 is typically 2 to 14 days, although in some cases it may be longer.|0
How many cases are there in the us|COVID-19 can spread in a few different ways. It can spread from person to person if you inhale an infected person's respiratory droplets when they sneezes, coughs, or talk. It can also spead if you touch something that an infected person has touched, like a door knob, elevator button, or bathroom faucet.That's why it's important to wash your hands, avoid touching your face, and practice social distancing to avoid getting sick. That's why it's also important to self-isolate and wear a mask around other household members if you are sick to avoid infecting other people.|0
How many cases are there in the us|How long you should be isolated for varies on a case-by-case basis. If you have been sick with COVID-19 and have been in isolation, you should talk to your healthcare provider to decide when you can be released from isolation. Your doctor will look for signs that:-You are fever-free without taking fever-reducing medication -You no longer show symptoms -Sometimes, your doctor might recommend testing respiratory samples to decide if you can be released from isolationOnce you have been released from isolation, then you are no longer considered to be likely to infect other people.|0
what is the covıd 19 s symptoms|Those who are infected with COVID-19 may have little to no symptoms. You may not know you have symptoms of COVID-19 because they are similar to a cold or flu. Symptoms haveincluded:cough fever difficulty breathing pneumonia in both lungsIn severe cases, infection can leadto death.Symptoms may take up to 14 days to appear after exposure to COVID-19. This is the longest known incubation period for this disease.Recent evidence indicates that the virus can be transmitted to othersfrom someone who is infected but not showing symptoms. This includes peoplewho:have not yet developed symptoms (pre-symptomatic) never develop symptoms (asymptomatic)While experts know that these kinds of transmissions are happening amongthose in close contact or in close physical settings, it is not known to whatextent. This means it is extremely important to follow the proven preventative measures.Think you might have COVID-19? Take a self-assessment|100
what is the covıd 19 s symptoms|Children and adults have the same COVID19 symptoms, although children might not get as sick as adults. Children might get a fever, runny nose, or cough. Some children have had vomiting or diarrhea. We are still learning about how COVID-19 affects children.|0
what is the covıd 19 s symptoms|COVID-19 is a disease caused by a new type of virus. Sometimes people also call it "coronavirus," which is is the type of virus that causes COVID-19. COVID-19 causes some symptoms that are like getting a cold or flu. But some people get worse symptoms and need more care. COVID-19 is caused by a new type of virus that our body has not seen before. Since our body has not seen it before, our immune system has to learn how to fight off this new virus.|0
what is the covıd 19 s symptoms|SARS-COV-2 is the name for the virus that causes the disease known as "COVID-19." Let's break it down."SARS" stands for "Severe Acute Respiratory Syndrome", meaning that it can cause serious problems with breathing and the lungs."COV" stands for "Coronavirus." This is the type of virus that causes COVID-19. The "2" is a way to say that this virus is different than the SARS virus that caused an outbreak in 2002-2003.|0
what is the covıd 19 s symptoms|People with COVID-19 should receive supportive care to help relieve symptoms. People with mild symptoms are able to recover at home. If you experience a medical emergency such as trouble breathing, call 911 and let the operator know you may have COVID-19. For severe illness, treatment should include care to support vital organ functions.  Currently there are no FDA-approved drugs specifically for the treatment of COVID-19. Researchers are studying new drugs, and drugs that are already approved for other health conditions, as possible treatments for COVID-19. The FDA is working with drug manufacturers, researchers, and other partners to accelerate the development process for COVID-19 treatments. CDC has more information for health care providers about these potential treatments. Never take a prescription medicine or drug if it is not prescribed for you by your doctor for your health condition.|0
What are the symptoms of COVID 19|Those who are infected with COVID-19 may have little to no symptoms. You may not know you have symptoms of COVID-19 because they are similar to a cold or flu. Symptoms haveincluded:cough fever difficulty breathing pneumonia in both lungsIn severe cases, infection can leadto death.Symptoms may take up to 14 days to appear after exposure to COVID-19. This is the longest known incubation period for this disease.Recent evidence indicates that the virus can be transmitted to othersfrom someone who is infected but not showing symptoms. This includes peoplewho:have not yet developed symptoms (pre-symptomatic) never develop symptoms (asymptomatic)While experts know that these kinds of transmissions are happening amongthose in close contact or in close physical settings, it is not known to whatextent. This means it is extremely important to follow the proven preventative measures.Think you might have COVID-19? Take a self-assessment|100
What are the symptoms of COVID 19|COVID-19 is a disease caused by a new type of virus. Sometimes people also call it "coronavirus," which is is the type of virus that causes COVID-19. COVID-19 causes some symptoms that are like getting a cold or flu. But some people get worse symptoms and need more care. COVID-19 is caused by a new type of virus that our body has not seen before. Since our body has not seen it before, our immune system has to learn how to fight off this new virus.|0
What are the symptoms of COVID 19|Children and adults have the same COVID19 symptoms, although children might not get as sick as adults. Children might get a fever, runny nose, or cough. Some children have had vomiting or diarrhea. We are still learning about how COVID-19 affects children.|0
What are the symptoms of COVID 19|SARS-COV-2 is the name for the virus that causes the disease known as "COVID-19." Let's break it down."SARS" stands for "Severe Acute Respiratory Syndrome", meaning that it can cause serious problems with breathing and the lungs."COV" stands for "Coronavirus." This is the type of virus that causes COVID-19. The "2" is a way to say that this virus is different than the SARS virus that caused an outbreak in 2002-2003.|0
What are the symptoms of COVID 19|People with COVID-19 should receive supportive care to help relieve symptoms. People with mild symptoms are able to recover at home. If you experience a medical emergency such as trouble breathing, call 911 and let the operator know you may have COVID-19. For severe illness, treatment should include care to support vital organ functions.  Currently there are no FDA-approved drugs specifically for the treatment of COVID-19. Researchers are studying new drugs, and drugs that are already approved for other health conditions, as possible treatments for COVID-19. The FDA is working with drug manufacturers, researchers, and other partners to accelerate the development process for COVID-19 treatments. CDC has more information for health care providers about these potential treatments. Never take a prescription medicine or drug if it is not prescribed for you by your doctor for your health condition.|0
How many people are infected in Quebec|How long you should be isolated for varies on a case-by-case basis. If you have been sick with COVID-19 and have been in isolation, you should talk to your healthcare provider to decide when you can be released from isolation. Your doctor will look for signs that:-You are fever-free without taking fever-reducing medication -You no longer show symptoms -Sometimes, your doctor might recommend testing respiratory samples to decide if you can be released from isolationOnce you have been released from isolation, then you are no longer considered to be likely to infect other people.|0
How many people are infected in Quebec|People can fight stigma by providing social support in situations where you notice this is occurring. Stigma affects the emotional or  mental health  of stigmatized groups and the communities they live in. Stopping stigma is important to making communities and community members resilient. See  resources on mental health and coping during COVID-19 . Everyone can help stop stigma related to COVID-19 by  knowing the facts  and sharing them with others in your community.|0
How many people are infected in Quebec|This interactive map by the Johns Hopkins University provides updated information by country about the number of confirmed COVID-19 cases and deaths: https://coronavirus.jhu.edu/map.html.|50
How many people are infected in Quebec|Yes, all states have reported COVID-19 infections. U.S. case counts are updated regularly Mondays through Fridays. Please click here to see current U.S. case count: https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/cases-in-us.html|0
How many people are infected in Quebec|The time between exposure to the COVID-19 virus and onset of symptoms is called the “incubation period.” The incubation period for COVID-19 is typically 2 to 14 days, although in some cases it may be longer.|0
How contagious is covid 19|COVID-19 is contagious and it is actively spreading from person to person. The CDC recommends that those who have COVID-19 are isolated either at a hospital or at home, depending on how sick they are, until they are no longer at risk of infecting others.|100
